gene_model	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	locus_symbol
Zm00001eb071430	51.7930093756543	0.680440616974563	0.212070722837533	3.20855518324351	0.00133403706100651	0.0332183299287793	pco102443
Zm00001eb367870	38.9427691737822	0.792806654360532	0.247336718314577	3.20537387155026	0.00134887148900665	0.0335587112247683	mmp218
Zm00001eb320900	178.72787730182	0.386532474161152	0.12060341366118	3.20498783929174	0.0013506818703033	0.0335747581392909	
Zm00001eb191160	27.0465369144552	0.941348934573048	0.293972487895495	3.20216677863981	0.00136398003645763	0.0337887058042513	
Zm00001eb077930	14.2144225637497	1.32943378914299	0.415318131779381	3.20100108186269	0.00136951017915281	0.0338674577351008	
Zm00001eb081250	88.8290819578521	0.514478417269816	0.160793626715811	3.19961946115634	0.00137609145733713	0.0339428038406531	si496036g01
Zm00001eb422700	87.8594379406729	0.515290870716587	0.16103945695566	3.19978023062054	0.00137532414355273	0.0339428038406531	GRMZM2G072174
Zm00001eb369280	117.594740546612	0.464622325025418	0.145266543010428	3.19841248643237	0.00138186467677962	0.0340269413145476	obf4
Zm00001eb212130	18.2010620755587	1.16706740055483	0.365543257362415	3.19269300431317	0.00140952713154881	0.0344431523833088	
Zm00001eb288080	199.384897035744	0.378471932025198	0.118572170657292	3.19191198008083	0.00141334395094419	0.0345071518870358	glk51
Zm00001eb098530	12.3663243176052	1.43403891830097	0.449445370567885	3.19068570333481	0.00141935592343488	0.0345538083456726	
Zm00001eb406820	81.3954936814641	0.545958527520828	0.171117695049004	3.19054395493394	0.00142005238046777	0.0345538083456726	lysA1
Zm00001eb225480	63.9124273606239	0.60245533083348	0.188863941684842	3.18989069834622	0.00142326612090441	0.0345736061916155	
Zm00001eb365840	32.4294379981079	0.871490611025653	0.273270744393471	3.18911053929297	0.00142711295152782	0.0346086903480778	exo4
Zm00001eb032200	173.026542228541	0.382788115609341	0.120071119893001	3.18801153808223	0.00143254820097541	0.0346566330600505	IDP7471
Zm00001eb149360	15.1227042533001	1.39552728933473	0.437681535638347	3.18845364883714	0.00143035939623452	0.0346566330600505	lbd20
Zm00001eb370690	54.0643749989039	0.713727481475822	0.223949547007832	3.18700122867791	0.00143756164179013	0.0347159689019058	kch8
Zm00001eb151330	23.8174284511489	1.01594643835027	0.31880527912243	3.1867302861071	0.0014389088829014	0.0347194011025037	
Zm00001eb213820	17.0970662294362	1.28185467002047	0.402901166641023	3.18156107788731	0.0014648363202951	0.0352564197056825	IDP9123
Zm00001eb339560	11.8825251194722	1.5062615569216	0.473905646699032	3.1783996823279	0.00148090454458017	0.0356134056171575	
Zm00001eb272490	45.2834505813693	0.758589581581518	0.238782988986099	3.1768995974235	0.00148858560698737	0.0357087021959251	si1
Zm00001eb375600	37.9804099450102	0.770194071845425	0.242543316745482	3.17549080378762	0.00149583262780351	0.0358471159692842	fbxl1
Zm00001eb338000	101.405542618274	0.495119682514327	0.155992629195775	3.17399408591887	0.00150356754362716	0.035948365918588	ereb186
Zm00001eb216090	166.170641089219	0.374498007829255	0.118023287416947	3.17308571914496	0.0015082798592921	0.0359494461587016	
Zm00001eb401630	118.008638342332	0.440932596748379	0.138949621685183	3.17332707639461	0.00150702644978042	0.0359494461587016	ltk2
Zm00001eb238220	23.1999665698006	1.00897509192501	0.318097300897007	3.17190711483494	0.00151441435971023	0.036058080746489	
Zm00001eb066800	98.1969725186963	0.50438906564444	0.159053706974289	3.17118711182239	0.00151817319329739	0.0360879287944702	
Zm00001eb206700	71.8649925662577	0.58750639745749	0.185260848517477	3.17123883518253	0.00151790288109788	0.0360879287944702	
Zm00001eb328570	54.9097650357393	0.720496879018205	0.227231656834667	3.17075925535515	0.00152041092122555	0.0361113261669481	tcptf38
Zm00001eb053040	20.6182696417373	1.12230318399439	0.354203745961775	3.16852432191812	0.00153214928837716	0.0362705184865621	
Zm00001eb390710	62.6171418672551	0.639604777136467	0.201922193596259	3.16758037214745	0.00153713214876782	0.0363287753945866	
Zm00001eb073990	82.6302739774796	0.569481286248713	0.179905699786422	3.16544326791637	0.00154846854936856	0.0365068567162915	
Zm00001eb108940	74.9230367692641	0.569844507809036	0.180116325454478	3.16375823441422	0.00155746114455731	0.0366888434789011	umc2784
Zm00001eb101900	46.7212180587903	0.687770718324207	0.217482745708168	3.16241509681464	0.00156466354485614	0.03679833202229	
Zm00001eb128610	72.9162609043144	0.56819204529479	0.179708390765287	3.1617446624231	0.00156827012531177	0.0368530687685417	
Zm00001eb082070	145.20713041963	0.425771088543297	0.134704216496428	3.16078516038574	0.00157344505375215	0.036902839356203	IDP3942
Zm00001eb320750	83.1449733754835	0.529275543294478	0.167461151979058	3.16058701997146	0.00157451565063152	0.036902839356203	
Zm00001eb402920	14.3799231612811	1.29164283863625	0.408672309805045	3.16058320479902	0.00157453627143957	0.036902839356203	
Zm00001eb105820	75.4895847155617	0.573140439807449	0.181454037455805	3.15859844092498	0.0015852975919233	0.0370628141024395	GRMZM2G301738
Zm00001eb249380	125.816233837951	0.430238805600403	0.136229288748802	3.15819607921272	0.00158748742111803	0.0370628141024395	Zm00001d017472
Zm00001eb394180	64.086964674626	0.599133803913971	0.189700693511151	3.15831108903538	0.00158686120307648	0.0370628141024395	gbptf9
Zm00001eb156220	98.860308768693	0.491392791629329	0.155632340169965	3.15739512168668	0.00159185487533169	0.0370746475006516	
Zm00001eb296050	50.3861950532557	0.727093626678437	0.230613236603877	3.15287030955366	0.00161673617235491	0.0375630396173751	emb15
Zm00001eb391190	80.8206258034987	0.618759428523532	0.196443575135657	3.14980740956398	0.0016337812470819	0.037897936979412	dbf2
Zm00001eb000890	186.658229649363	0.353084355211724	0.112220953288672	3.14633181116781	0.00165332320690897	0.0381668602492367	krp17
Zm00001eb160250	109.255586037102	0.503706226788844	0.16009176785138	3.14635932596144	0.00165316766075179	0.0381668602492367	
Zm00001eb251400	116.066801264388	0.441290244848981	0.140285355422874	3.14566152339111	0.00165711662861378	0.0382238030987694	cl5119_-3c
Zm00001eb006530	87.2849111961997	0.526454180439487	0.167390021148473	3.14507505780485	0.00166044223464648	0.0382392811991727	aed3
Zm00001eb428130	74.7071906287003	0.587010962278447	0.186730990965625	3.14361831018456	0.00166872944140269	0.0383687910668887	magi59348
Zm00001eb061030	12.2859488884331	1.46557996163224	0.466307248187215	3.14294913349456	0.0016725490221742	0.0383953285488755	wrky12
Zm00001eb122610	39.4783436565182	0.803657436714172	0.255902089065746	3.14048798760567	0.00168666624400088	0.0385963895867079	
Zm00001eb293690	119.885444868096	0.471601451806418	0.150150071167952	3.14086732119429	0.00168448325151579	0.0385963895867079	
Zm00001eb259300	138.910805974127	0.396171501507595	0.126227053296725	3.13856254392873	0.00169778698885598	0.038758512796308	
Zm00001eb253880	94.8698047487841	0.509696398825596	0.162413904600925	3.13825592752046	0.00169956411920242	0.0387683628457813	IDP9100
Zm00001eb126140	247.470668668515	0.31703046874729	0.101084974429993	3.13627688521452	0.00171107575302683	0.0389384616466848	ocl1
Zm00001eb143180	73.4193977483161	0.55207539253226	0.176089159904115	3.13520373901992	0.00171734794192629	0.0390195537909278	pco085018
Zm00001eb102450	127.84714373931	0.416119786927168	0.132754157526274	3.13451416272829	0.00172138944164342	0.0390407561132491	zmm27
Zm00001eb106390	29.4265095615653	0.875209256963862	0.279218211653667	3.134499185352	0.00172147731869502	0.0390407561132491	IDP3952
Zm00001eb161680	54.861604292615	0.675221966764052	0.215438687239381	3.13417230403836	0.00172339626369565	0.0390407561132491	
Zm00001eb301250	41.3448773910991	0.811040176803016	0.258777612631154	3.13412033041291	0.00172370155418441	0.0390407561132491	cl4529_1
Zm00001eb071440	61.85717236845	0.601088952305733	0.191919842927478	3.13197918014591	0.00173632187677232	0.0392029794350042	
Zm00001eb196630	28.6042435618134	0.960425762542953	0.306644493500182	3.1320495978265	0.00173590547473142	0.0392029794350042	ufgt4
Zm00001eb323000	32.3769415924475	0.849280408113004	0.271153052389868	3.13210712779252	0.00173556534998467	0.0392029794350042	
Zm00001eb047020	49.0720710334306	0.800588350848572	0.255695605941279	3.13102115267647	0.00174199612900383	0.0392141866089038	
Zm00001eb048920	98.3842878775051	0.535053482693609	0.171007982670012	3.12882167451845	0.00175508787301158	0.0393211860169687	IDP6055
Zm00001eb365600	44.043790856113	0.772978902747918	0.247052481088104	3.12880445216925	0.00175519073994522	0.0393211860169687	IDP355a
Zm00001eb191700	72.9489086593031	0.602087634628903	0.192468000120848	3.12824799057953	0.00175851739978333	0.0393651020106897	
Zm00001eb171820	18.2433786394912	1.20767581586519	0.386178960032044	3.12724394867337	0.00176453447098505	0.0394385090062678	
Zm00001eb296320	97.8796494187652	0.505831569468912	0.161835479650001	3.12559131386311	0.00177447969255233	0.0395993492970044	
Zm00001eb070360	274.409369323277	0.287593547790032	0.0920550916681393	3.12414601494085	0.00178321941795841	0.0397328317334739	cl8900_1
Zm00001eb047490	50.4425735795996	0.667645491989586	0.213788002069351	3.12293246359544	0.00179058830609325	0.0398354047093023	
Zm00001eb162470	61.3336145101464	0.601242050380393	0.192571269416151	3.12217939988282	0.00179517509831152	0.0399066316221874	
Zm00001eb159250	51.286532123537	0.670210546483205	0.214815294828176	3.11993867577858	0.00180888694348684	0.0400877175706585	cyp10
Zm00001eb398850	63.2134293503206	0.643011131013677	0.206291976935682	3.11699534109442	0.00182704459457161	0.0403355415612538	
Zm00001eb219830	41.7487341350354	0.779198573662394	0.250083702416202	3.11575111106445	0.00183477058739187	0.0404435658934658	
Zm00001eb424220	23.9118259373297	0.972888366960036	0.31222818448762	3.11595306028053	0.00183351455505639	0.0404435658934658	
Zm00001eb252540	55.2331181123755	0.652399209667309	0.209454292984805	3.11475692558203	0.00184096550365285	0.0404832596476451	
Zm00001eb305060	120.816324826624	0.43339095947943	0.1391612527004	3.11430769032008	0.00184377105391354	0.0404870762677204	
Zm00001eb249800	36.4007264580556	0.776719766726479	0.249482954651755	3.11331797320854	0.00184996587096507	0.0405209658767852	
Zm00001eb434190	73.6956724890255	0.537856308160674	0.172762005237821	3.11327891465645	0.00185021073722466	0.0405209658767852	
Zm00001eb107610	37.6173261380002	0.781767716781152	0.251162675843016	3.11259511054811	0.00185450247565656	0.0405373416719769	sbt2
Zm00001eb375220	34.9886679105495	0.871448982716148	0.279958301052823	3.11278136579248	0.00185333258224854	0.0405373416719769	
Zm00001eb040360	50.2427388062333	0.732723372871265	0.235431808114381	3.11225309247629	0.00185665250259835	0.0405523910943391	
Zm00001eb199180	49.6297260628261	0.691633803401096	0.222244655832189	3.11203795119974	0.00185800611747753	0.0405523910943391	umc1322
Zm00001eb109800	56.0512288784672	0.623842132937523	0.200500477993933	3.11142466681002	0.00186186972629335	0.0406059551964508	
Zm00001eb006480	215.019726002204	0.315877498303187	0.101533697720618	3.11106071574739	0.00186416605714797	0.0406252829851989	mads68
Zm00001eb107210	112.491464141841	0.446500531198474	0.143695834482493	3.10726147912709	0.0018882929699462	0.0410579022370944	
Zm00001eb296760	149.202282047312	0.386498829806099	0.124410747910293	3.10663536951635	0.00189229647397885	0.0411025050109841	
Zm00001eb302750	19.9804421729319	1.14482436459013	0.368526107709203	3.10649460280163	0.00189319764490024	0.0411025050109841	ereb166
Zm00001eb060590	47.4276968295404	0.718247721638955	0.231559961963673	3.10177854387294	0.00192361804606404	0.0417315029420972	
Zm00001eb211040	153.169843401934	0.387273013518717	0.124877589035574	3.10122109587169	0.00192724331117721	0.0417571908895369	IDP3834
Zm00001eb373670	241.052051963682	0.30699102441951	0.0989926142006236	3.10115079694073	0.00192770093311642	0.0417571908895369	grftf12
Zm00001eb297150	101.631953223112	0.480483359586004	0.15498122451289	3.10026818471834	0.00193345493273366	0.0418189464054479	
Zm00001eb368050	21.1520899794756	1.09140438170031	0.352164253207734	3.09913448556777	0.00194086897699421	0.0419478133737458	
Zm00001eb305460	235.543020890389	0.320807104789653	0.103553952002324	3.09797065767663	0.0019485071991252	0.0420813286407774	
Zm00001eb297860	53.485999461501	0.636902961140977	0.205614705212103	3.09755550063394	0.00195123855331541	0.0421087511018854	ndpk4
Zm00001eb120970	60.335198976714	0.610174368831234	0.197082361326194	3.09603743696437	0.00196125597942885	0.0422932520713661	
Zm00001eb338860	49.7227966948436	0.695852977552864	0.224949669381189	3.09337186165722	0.00197895993232011	0.0425437783164907	
Zm00001eb323980	9.4353561639678	1.74708448036727	0.5650003987381	3.09218273875434	0.00198690494738079	0.0426547924992852	
Zm00001eb070430	199.797814740574	0.354258577682708	0.114577289509445	3.09187430772226	0.00198897047716269	0.0426673413604297	pco084743
Zm00001eb371900	101.740071959454	0.484038210092642	0.156596940037817	3.09098127955598	0.00199496211109508	0.0427640315629831	
Zm00001eb144320	23.7025450801497	0.977810288717016	0.316523308276358	3.08922048755817	0.00200682443123788	0.042856025045911	IDP667
Zm00001eb287680	105.485016841888	0.464598951724262	0.150414058497501	3.08880005210404	0.00200966642960867	0.042856025045911	cl6204_1a
Zm00001eb364850	143.512689327845	0.425198554452738	0.137650351846071	3.08897542759803	0.00200848050316427	0.042856025045911	bhlh55
Zm00001eb004940	87.7302705048436	0.512036495011423	0.165941249726681	3.08564926354834	0.00203108251230901	0.0431848613871754	
Zm00001eb249440	39.581538673279	0.767353288935553	0.248718638568715	3.08522631577348	0.0020339731994579	0.0432144305873025	ereb30
Zm00001eb066600	88.8904625873384	0.508157182957664	0.164749184725939	3.08442912056279	0.00203943199095722	0.0432594469529723	
Zm00001eb152510	76.5654245767532	0.604136111397396	0.195888411401188	3.08408295863964	0.00204180651658654	0.0432594469529723	
Zm00001eb108570	93.2343931431461	0.510137845870134	0.165490232984015	3.08258582196455	0.0020521054840115	0.0432804970676217	hda109
Zm00001eb331340	59.2134704140523	0.610308955258666	0.197965937217827	3.08289882510003	0.00204994836881167	0.0432804970676217	
Zm00001eb288680	46.4923927668182	0.690913174501925	0.224167734415299	3.08212587464493	0.00205527906911036	0.0433157205421138	
Zm00001eb334170	75.3534350638779	0.530218827199219	0.17224846512473	3.0782209107946	0.00208240482776551	0.0437274658075249	
Zm00001eb238660	143.439509142797	0.387092231560185	0.125852118574122	3.07577048321361	0.00209959395965858	0.0439972084971124	
Zm00001eb001170	82.361017851955	0.525832896817389	0.171081063063144	3.07358913606534	0.00211500494024347	0.0440663078194234	pmp1
Zm00001eb120240	61.8637135754477	0.663680253650036	0.21596392899501	3.07310696160455	0.00211842541929543	0.0440663078194234	
Zm00001eb163280	54.4493412475602	0.635613497249927	0.206749396443864	3.07431851402046	0.00210984045812533	0.0440663078194234	
Zm00001eb328580	122.023907812504	0.464275267438417	0.151089323027472	3.0728529199512	0.00212022959543459	0.0440720163380018	
Zm00001eb014930	19.5959168671067	1.17766597239179	0.383415888073905	3.07151062077216	0.0021297858712649	0.0441432596770804	
Zm00001eb162980	36.6353856878034	0.822932041292599	0.267989092495735	3.07076692423851	0.00213509748252704	0.0442070738143459	
Zm00001eb289300	34.4459353612801	0.885158177524677	0.288264104969548	3.07065001248832	0.00213593359075215	0.0442070738143459	
Zm00001eb322580	85.7657855512582	0.509898018046265	0.166130143533535	3.06926850962082	0.00214583633192586	0.0443517857692891	ccp4
Zm00001eb108910	49.9056457237301	0.672227718685752	0.219314289038944	3.0651341580684	0.00217572377416256	0.0448052908746415	
Zm00001eb302490	23.4881920583148	1.02305752612887	0.333886038280943	3.06409196202459	0.0021833178448471	0.0449295622214608	
Zm00001eb371050	98.8051277616998	0.508138628152117	0.165854111686069	3.0637686517771	0.00218567861193121	0.0449460391218689	
Zm00001eb229490	57.516090781054	0.60854169869186	0.198671793232184	3.06305031424702	0.00219093219090435	0.0450219375320644	
Zm00001eb403220	50.8880929670503	0.712369651710081	0.232765386456946	3.06046213551535	0.00220995702359192	0.0452515009592632	pco073813
Zm00001eb366590	30.452110149267	0.850407114369777	0.277951341885313	3.05955390825444	0.00221666890313455	0.0453566982239392	amt7
Zm00001eb335230	55.8890680199592	0.627783911015478	0.205224071538091	3.05901693846356	0.00222064593959724	0.0453736237729054	
Zm00001eb259700	29.6857991558489	0.850365296282301	0.278247093200792	3.05615158994186	0.00224197874413067	0.0457122488452969	
Zm00001eb076790	30.020529159999	0.991522761130575	0.324508230911994	3.05546259441251	0.00224713631188208	0.0457850050532694	
Zm00001eb163810	43.5496859568762	0.68947745787943	0.226006207667794	3.05070141654202	0.00228307491485136	0.0462683320976104	si605089f04
Zm00001eb225540	124.081210326374	0.418867696677037	0.137305830268374	3.05061843228601	0.00228370594386678	0.0462683320976104	smc5
Zm00001eb426460	202.950969320569	0.326117354145989	0.107038038234842	3.04674263022726	0.0023133569260667	0.0467375968022313	
Zm00001eb427060	82.8516360539305	0.52159304851866	0.171209531114424	3.04651876051261	0.00231508031664917	0.0467396383480467	
Zm00001eb254520	15.3237379956283	1.24583394128629	0.409013979158906	3.04594464924698	0.00231950530736901	0.0467961820065135	nlp12
Zm00001eb154980	21.7973422874692	1.00056120941687	0.328665139010635	3.04431803272113	0.00233208463123266	0.0469513334911341	
Zm00001eb109400	41.647879646395	0.716085525615892	0.235244373957527	3.044007019463	0.00233449693323661	0.0469670786637895	
Zm00001eb212140	17.3336157514809	1.13740114490574	0.373831813308256	3.04254775654381	0.00234584590887308	0.0470639419461236	
Zm00001eb057420	108.678304987853	0.437771508821034	0.143902203965323	3.04214596272985	0.00234897959676807	0.0470827506393705	
Zm00001eb154590	41.6948504144935	0.709476460132315	0.233227796577057	3.04198929349276	0.00235020253670178	0.0470827506393705	sfp6
Zm00001eb020470	123.815229942338	0.434005865386027	0.142739161965471	3.0405521470766	0.00236144794991685	0.0471583894825698	rgd2
Zm00001eb152710	96.8626773852219	0.462828399781578	0.15222213552423	3.04048027041315	0.00236201166342757	0.0471583894825698	ga2ox3
Zm00001eb066420	10.0400759925274	1.57995226996581	0.519789477269528	3.03960033640034	0.00236892279449038	0.0472636189122353	IDP53
Zm00001eb259030	88.7194685317264	0.482278258154593	0.158700837890256	3.03891437856235	0.00237432324475009	0.0473385831704152	gpm21
Zm00001eb073400	156.785749887757	0.40087245630974	0.131953523636831	3.03798220207473	0.00238168020692896	0.0474524251463508	hon101
Zm00001eb255670	113.386466457814	0.508963994633448	0.167938710384117	3.03065322741447	0.00244025332883287	0.0484185250714015	mads73
Zm00001eb098630	36.9731390109163	0.755678573753303	0.2493633783987	3.03043124698556	0.00244204778994069	0.0484207824006823	
Zm00001eb229500	57.3926692529621	0.603692925707481	0.199242908201454	3.02993432065892	0.00244606925652801	0.04846716319159	
Zm00001eb196880	157.146830842577	0.37012038475788	0.122172570576697	3.02948839506923	0.00244968314870885	0.0485054099754653	npi270
Zm00001eb196880	157.146830842577	0.37012038475788	0.122172570576697	3.02948839506923	0.00244968314870885	0.0485054099754653	php20071
Zm00001eb102720	25.2164714011593	0.95808302029185	0.316380470541852	3.02826220168072	0.00245964573012515	0.0486024646672877	pco064559a
Zm00001eb117150	60.8281273690896	0.575631990154177	0.19022458677293	3.02606513658145	0.00247758923227883	0.0488659595955918	
Zm00001eb402840	59.5672177444689	0.661435443361639	0.21858360923877	3.02600659612642	0.00247806896803748	0.0488659595955918	wc1
Zm00001eb082060	81.1115884301588	0.513387541601753	0.169744300921727	3.02447586642976	0.00249064341852407	0.0490803261885626	ypt1
Zm00001eb169960	24.5174275755951	1.01507262408424	0.335671265250841	3.02400809710565	0.00249449762142971	0.0491143953236572	
Zm00001eb193950	156.04424370901	0.373406747333861	0.123487095252654	3.02385238368327	0.00249578183803659	0.0491143953236572	dek15
Zm00001eb117380	68.0094628144404	0.552901868855786	0.182890712467525	3.02312709812404	0.0025017714652253	0.0491568048731864	lbd15
Zm00001eb216330	110.131881865995	0.444664003988807	0.147094988868206	3.02297180488735	0.00250305563168915	0.0491568048731864	
Zm00001eb294780	63.9329555793186	0.584792577112482	0.193441580782829	3.02309655838168	0.00250202395991743	0.0491568048731864	
Zm00001eb366600	28.2838695888652	0.877340903512018	0.290353955280879	3.02162545939251	0.00251421426973618	0.0493087223356701	
Zm00001eb260140	36.8352798127912	0.869074950702395	0.287684599051208	3.02092970415736	0.00251999857131149	0.0493549686196357	fdx1
Zm00001eb425580	115.218195606407	0.418591759423246	0.13856054355729	3.02100257892085	0.00251939214203453	0.0493549686196357	
Zm00001eb014490	253.838033520653	0.282575700461867	0.0935818887778363	3.01955543056736	0.00253145965507382	0.0494132142687229	AY110240
Zm00001eb151430	30.5108959441367	0.835446959266185	0.27667936248722	3.01954924196695	0.00253151137404842	0.0494132142687229	pco100812
Zm00001eb074530	134.336346690049	0.413570001778832	0.137027603278773	3.01815102857382	0.00254322124071812	0.0495738862957301	pme36
Zm00001eb271130	83.3713339028875	0.517358599726839	0.171527166649625	3.01619043695649	0.00255972440079098	0.0497609041746209	
Zm00001eb344430	22.0615155789202	1.00769918363123	0.33422419081045	3.01503963907485	0.00256945672614893	0.0498491907611789	
Zm00001eb217110	75.0740956710547	0.549976927343479	0.182621214702225	3.01157194820027	0.00259898803419181	0.0502529162852792	
Zm00001eb066320	84.9707105379932	0.487582993781578	0.161955623324615	3.01059625947222	0.00260735288782283	0.0502571696552143	cl49128_1a
Zm00001eb121140	76.2691049920497	0.515963100518758	0.171367222219801	3.01086225145767	0.00260507002672276	0.0502571696552143	
Zm00001eb226520	43.2896622084765	0.74641977679906	0.247891200119796	3.01107815218267	0.00260321841477941	0.0502571696552143	
Zm00001eb232000	33.8549299895989	0.805579527507844	0.267587364193893	3.01052902828448	0.00260793018516298	0.0502571696552143	glk18
Zm00001eb337720	82.6605841550857	0.518788960045008	0.172282858786938	3.01126277853673	0.00260163597321529	0.0502571696552143	grx16
Zm00001eb154870	82.0600463834078	0.53312423666643	0.177346450664118	3.006117318221	0.00264606885337026	0.0509240104646607	
Zm00001eb002380	43.7905770640723	0.713524237634331	0.237567880586685	3.00345415328137	0.00266933764115613	0.0510404062570231	
Zm00001eb292290	181.218467304148	0.353455260692153	0.117652043156039	3.00424243566578	0.00266243079615864	0.0510404062570231	crt3
Zm00001eb333790	108.810155998587	0.443832990379842	0.147748285861604	3.00398064039525	0.00266472280439397	0.0510404062570231	pco061640
Zm00001eb051020	37.9189115246511	0.797424876377891	0.265595368651684	3.00240505105975	0.00267855516066492	0.0511392804365517	cipk4
Zm00001eb051030	37.9189115246511	0.797424876377891	0.265595368651684	3.00240505105975	0.00267855516066492	0.0511392804365517	
Zm00001eb042350	59.3823975306651	0.627598716226865	0.209083445202592	3.00166622765734	0.00268506398446268	0.0511956938400859	
Zm00001eb352860	81.366325793572	0.514129506659753	0.171272471955857	3.00182218887028	0.00268368880828672	0.0511956938400859	cpp8
Zm00001eb282100	104.223600148744	0.450133967355814	0.150108977155751	2.9987145065199	0.00271121228366213	0.051450600916162	
Zm00001eb285470	115.603637528278	0.46287591056418	0.154388203600815	2.99813003693591	0.00271641741764636	0.0514529821186007	
Zm00001eb351340	86.8000804061426	0.488059475158152	0.16277830149023	2.99830794823378	0.00271483202010021	0.0514529821186007	hsp7
Zm00001eb121880	134.890893507813	0.398003148867309	0.132804676386317	2.99690613084702	0.00272734679735688	0.0515921610189439	npi249a
Zm00001eb298210	31.9867899174213	0.836435316320601	0.279495594004129	2.9926601143782	0.00276557555990517	0.0519401772365501	
Zm00001eb305190	63.6839387253452	0.66158466380166	0.221151290304685	2.99154783537631	0.00277567047966662	0.0520958088072934	IDP7787
Zm00001eb297550	226.708185465528	0.301450120767806	0.100782828133179	2.99108614385635	0.00277987061612193	0.0521406721682767	smc3
Zm00001eb432890	39.8791280680724	0.707194636197075	0.236747651413824	2.98712418887287	0.00281615298271138	0.0527525145851203	
Zm00001eb005660	51.535168634234	0.623285262780274	0.208813985759626	2.98488274390664	0.00283687046636963	0.0530715832052656	adss1
Zm00001eb317980	63.2002765412285	0.602423254716529	0.201839249492713	2.98466852324617	0.00283885775751623	0.0530742972057382	
Zm00001eb095700	113.863416111122	0.438296548006686	0.146882772282903	2.98398880409547	0.00284517182269091	0.05312339611907	
Zm00001eb036530	65.3472830968015	0.615940897176765	0.206493772259865	2.98285459380163	0.0028557363136213	0.0532516266637085	rpl17c
Zm00001eb028580	12.4737562962056	1.3491530016329	0.452435468848217	2.98197885560894	0.00286391777935164	0.0533098919260642	pme42
Zm00001eb162970	37.2405965313733	0.797422311088512	0.267418543123017	2.9819260167074	0.00286441210349001	0.0533098919260642	kcs35
Zm00001eb141690	31.4112836483582	0.843984937506524	0.283093696200976	2.98129187909348	0.00287035073551483	0.0533859294320091	
Zm00001eb076800	29.6472449582616	0.967453264324398	0.324712068304499	2.97941887215959	0.00288795693566934	0.0535433342081258	
Zm00001eb162450	124.445901983375	0.419821146111186	0.140898966456979	2.97958996199856	0.00288634461562356	0.0535433342081258	
Zm00001eb433490	87.6542201128797	0.518202755202597	0.173928384239654	2.97940303112671	0.0028881062603064	0.0535433342081258	cl34259_2
Zm00001eb378360	255.810179993965	0.279869067987297	0.0939856257069673	2.97778586759517	0.00290338750203518	0.0537229248128667	
Zm00001eb010610	127.97473969183	0.420280421060694	0.141231321592717	2.97583012267421	0.00292196671575538	0.0538936370556417	
Zm00001eb083670	71.270882461064	0.575586634259485	0.193499437596499	2.97461657464734	0.00293354968375792	0.054003556798125	
Zm00001eb035180	131.173600532543	0.428851240551091	0.144287884136827	2.97219162313319	0.00295682076426962	0.0543971942647559	nactf114
Zm00001eb056410	54.1363954548689	0.633564809723214	0.213185812409475	2.9718901204659	0.00295972588244092	0.0544158919420056	cl22280_2a
Zm00001eb115220	39.9484001940919	0.75190463384414	0.253077096117812	2.97104971322302	0.00296783734937729	0.0544260942301463	
Zm00001eb204990	146.832369224995	0.379458140131487	0.127711853518343	2.97120533198578	0.00296633381518466	0.0544260942301463	
Zm00001eb430340	41.4414846974058	0.731810773382924	0.246288521097015	2.97135558784186	0.00296488275504916	0.0544260942301463	
Zm00001eb295460	83.1069121442154	0.569903423051749	0.191862633702311	2.9703721462304	0.00297439187347402	0.0545115966124596	cl22324_1
Zm00001eb075920	90.4482197895062	0.485970103049241	0.163647509127957	2.96961503196031	0.00298173153015484	0.05454202246588	
Zm00001eb292700	51.9702151885436	0.649158112505344	0.218689264883011	2.96840410914827	0.00299350487673592	0.0546879362706163	
Zm00001eb200540	102.098366737738	0.441558398215638	0.148834687712369	2.96677075084119	0.0030094525895733	0.054909644778725	IDP7730
Zm00001eb201170	21.266718109239	0.997209437734962	0.33629655081589	2.96526811029025	0.0030241924137213	0.0550321267659113	
Zm00001eb107130	75.0676270743304	0.507844105513992	0.171287406184167	2.96486540854008	0.0030281538017258	0.0550417104275838	prh115
Zm00001eb334090	50.0208816509555	0.639358354547622	0.215742372064457	2.96352704584429	0.00304135334025246	0.0552119658050871	
Zm00001eb081230	98.0150405830136	0.525773638242528	0.177440212941391	2.96310306174054	0.00304554579581338	0.0552187816902435	
Zm00001eb158020	235.489991374746	0.301025617134643	0.101636946867371	2.96177351261309	0.00305872689705076	0.0553529660201208	prh8
Zm00001eb094750	95.3773930969342	0.502682379397739	0.169831158532613	2.95989489644333	0.00307744012968182	0.0555650631871017	
Zm00001eb298400	83.3803986159458	0.50788621643663	0.171579739481582	2.96005937514055	0.0030757975673902	0.0555650631871017	
Zm00001eb006110	36.6209157405109	0.759532334081212	0.256708568656437	2.95873385939728	0.00308905756691666	0.0556571285196179	
Zm00001eb369040	44.5818717413786	0.700465198278637	0.236847560113744	2.95745161124837	0.00310193431287228	0.0557496740822522	skus2
Zm00001eb227800	123.285254333108	0.457748339576935	0.154969769742327	2.95379118351952	0.0031389632365794	0.0562812216069715	srs4
Zm00001eb354110	9.24664949582899	1.58222227098718	0.535791944418316	2.95305348926984	0.00314647437105858	0.0562812216069715	
Zm00001eb196620	29.2056064620002	0.867969238410306	0.294001293377218	2.95226333340194	0.00315453783495697	0.0563436050992625	
